,Open,High,Low,Close,Volume
2014-01-02,235.09,235.09,235.09,235.09,101222
2014-01-03,237,237.01,237,237,428969
2014-01-06,239.95,239.95,239.95,239.95,49628
2014-01-07,239.95,241,238.08,238.08,144408
2014-01-08,235.6,235.6,235.6,235.6,178001
2014-01-09,235.6,235.6,235.6,235.6,67185
2014-01-10,237.01,237.01,237,237,168043
2014-01-13,237,237,237,237,65868
2014-01-15,237.02,238,237.02,238,138737
2014-01-16,239,239,238,238,35767
2014-01-17,238,238,237.75,237.8,412261
2014-01-20,236.02,236.02,235.5,235.5,182277
2014-01-21,238,238,238,238,163551
2014-01-22,238,238,238,238,18558
2014-01-23,230.68,232.49,230.61,232,1614581
2014-01-24,232,232,230.8,230.8,1062761
2014-01-27,230,231.94,226.05,230,191794
2014-01-28,230,230,230,230,47276
2014-01-29,230,230,230,230,102064
2014-01-30,226,226,226,226,72733
2014-01-31,225.5,226,222,222,635162
2014-02-03,223.3,225,222.94,222.95,686288
2014-02-04,222.9,223,221,221.96,924355
2014-02-05,219.01,219.14,218.5,219,483863
2014-02-06,219,219.4,219,219.4,99019
2014-02-07,212.78,219.25,218.9,219.25,495342
2014-02-10,219,219,218,219,397337
2014-02-11,217,217,217,217,61938
2014-02-12,213.55,217,213.55,217,253737
2014-02-13,212.05,212.05,212,212,121005
2014-02-14,201.81,201.81,201.4,201.42,472426
2014-02-17,197,197,191.9,192,327311
2014-02-18,182.4,182.53,182.4,182.4,232361
2014-02-19,184.98,182.1,180,180,590920
2014-02-20,173.4,173.4,171.1,171.1,168138
2014-02-21,171.1,171.1,168.9,168.9,278315
2014-02-24,170,164.8,162.61,162.61,211229
2014-02-25,169,169,163.6,163.6,302842
2014-02-26,171.75,171.78,171.75,171.78,132558
2014-02-27,180.36,180.36,180.36,180.36,157477
2014-02-28,189.37,198.83,189.5,197.9,627256
2014-03-03,190,190,188.1,188.1,173371
2014-03-04,178.9,179.05,178.7,179,265008
2014-03-05,180.01,182,180,180,317428
2014-03-06,180,180,180,180,64376
2014-03-07,178.01,178.01,171.73,171.73,2606977
2014-03-10,172.02,172.15,171.73,171.73,199279
2014-03-11,179.51,180,179.51,180,1131033
2014-03-12,177,177,173.15,173.15,95483
2014-03-13,169,169,166.75,166.75,170200
2014-03-14,175,169,169,169,55561
2014-03-17,176,172,169,169,195141
2014-03-18,166.02,170,165.22,170,1727156
2014-03-19,177,168.15,168.15,168.15,983270
2014-03-20,165,165,162,165,913438
2014-03-21,165,165,163.85,163.85,921518
2014-03-24,168,169,168,169,476289
2014-03-25,169,175.99,169,175.99,793292
2014-03-26,173,181,173,181,103929
2014-03-27,180,185,180,185,1157952
2014-03-28,190,194.25,190,194.25,111510
2014-03-31,200,200,195.01,200,206864
2014-04-01,195,195,195,195,31283
2014-04-02,195,195,195,195,75938
2014-04-03,195,195,195,195,237424
2014-04-04,195,195,195,195,46435
2014-04-07,190,195,187.14,195,148142
2014-04-08,195,195,194,194.99,204337
2014-04-09,187.61,188,187.61,188,103590
2014-04-10,190,190,190,190,84301
2014-04-11,190,190,190,190,26741
2014-04-14,190,190,190,190,39105
2014-04-15,190,190,190,190,86824
2014-04-16,190,190,188,188,364327
2014-04-17,188,188,188,188,18221
2014-04-22,188,190,188,188,477261
2014-04-23,188.5,190,188.5,190,198230
2014-04-24,190,190,189.8,190,244862
2014-04-25,190,190,190,190,91823
2014-04-28,181.15,181.15,180.51,180.51,174584
2014-04-29,186.98,179,178,178,85000
2014-04-30,174.04,176,174.04,176,217459
2014-05-02,171.35,171.81,170.5,170.5,210932
2014-05-05,178.5,178.5,175.12,175.2,268301
2014-05-06,175.2,176.05,174.84,176.02,275718
2014-05-07,177.03,180,177.03,180,403729
2014-05-08,180,180.5,180,180.5,462944
2014-05-09,180,180,180,180,390716
2014-05-12,180,180,180,180,60774
2014-05-13,180,180,180,180,512352
2014-05-14,180.11,180.11,180,180,224140
2014-05-15,180,180,177,177,963615
2014-05-16,180,180,179,180,191725
2014-05-19,181.03,181.05,181,181,168945
2014-05-20,181,181,180,181,226559
2014-05-21,179.22,179.22,178.07,178.07,216546
2014-05-22,178.99,179,178.5,178.5,421855
2014-05-23,178.5,178.5,178.5,178.5,72525
2014-05-26,178.8,180,178.8,179,96517
2014-05-27,179,179,179,179,83592
2014-05-28,177,180,177,179,137468
2014-05-30,180,180,178.1,179.99,584313
2014-06-02,178.25,180.01,175,175,646395
2014-06-03,177,177.27,177,177.27,462823
2014-06-04,178.5,180.6,177.5,177.5,577118
2014-06-05,178.5,178.5,178,178.5,745242
2014-06-06,178.5,179,178.5,178.5,380835
2014-06-09,179.01,179.01,178.5,179,603517
2014-06-10,179.3,185,179,180.01,271546
2014-06-11,179,179,179,179,99845
2014-06-12,181,181,180,180,113305
2014-06-13,180,180,180,180,42437
2014-06-16,179,180,179,180,106522
2014-06-17,179,179.02,179,179,148059
2014-06-18,180,180,180,180,374200
2014-06-19,180,180.01,180,180.01,207075
2014-06-20,180,180,180,180,89136
2014-06-23,180,180,180,180,51659
2014-06-24,180.6,180.6,180.6,180.6,57850
2014-06-25,180,180.2,180,180.2,188213
2014-06-26,180,189.21,180,189.21,272402
2014-06-27,195,200,200,200,95976
2014-06-30,195.01,200,190,200,580566
2014-07-01,200,200,195.11,198,710691
2014-07-02,190.15,193.5,190.15,192.02,381159
2014-07-03,192.16,194.21,192.16,194.21,56784
2014-07-04,194.23,194.23,194.23,194.23,87066
2014-07-07,192.01,196,192.01,196,74697
2014-07-08,195.99,195.99,195.99,195.99,68637
2014-07-09,196,197.53,196,197.53,125504
2014-07-10,200,200,198,200,338806
2014-07-11,200,205,200,205,99824
2014-07-14,196.22,199.5,196.22,199.5,372777
2014-07-15,199.5,199.5,198,198.02,266020
2014-07-16,198.9,198.9,198.9,198.9,82764
2014-07-17,197.65,198,197.1,197.1,264429
2014-07-18,198.02,198.02,198.02,198.02,31047
2014-07-21,197.28,197.5,197,197.5,238715
2014-07-22,197.5,197.5,197.5,197.5,63746
2014-07-23,198,198,198,198,90309
2014-07-25,198.2,198.2,197.15,197.15,407194
2014-07-30,197.71,197.71,197,197.3,253542
2014-07-31,195,195,195,195,86594
2014-08-01,194,194,194,194,72819
2014-08-04,192,192,190.6,191.3,711569
2014-08-05,200,200.86,200,200.86,128179
2014-08-06,198,200,198,200,1041890
2014-08-07,200,200,200,200,88167
2014-08-08,200,200,200,200,28374
2014-08-11,195,195,193.5,193.5,63087
2014-08-12,199.99,193,193,193,50225
2014-08-13,193,193,193,193,32771
2014-08-14,194,194,190.06,190.06,291312
2014-08-15,190.06,190.06,189,189,84930
2014-08-18,187.45,187.45,187.45,187.45,44502
2014-08-19,187.46,190.12,190.12,190.12,339081
2014-08-20,191,191,191,191,170448
2014-08-21,187.46,190,188.2,190,103484
2014-08-22,190,190,190,190,24417
2014-08-25,190,190,190,190,32709
2014-08-26,185,185,185,185,91683
2014-08-27,185,185,185,185,17396
2014-08-28,183,185,183,185,196745
2014-08-29,185,185,185,185,134593
2014-09-01,182.15,182.15,180,180,154203
2014-09-02,180.02,181.01,180,180.5,603419
2014-09-03,183.67,185,183.67,184.94,164387
2014-09-04,181,181,181,181,362091
2014-09-05,180.2,181,180,181,275828
2014-09-08,178,178,173.12,175.8,309056
2014-09-09,180.5,173.52,173.5,173.52,172310
2014-09-10,174,174,173,173.5,391540
2014-09-11,173.49,173.49,168.04,168.04,266998
2014-09-12,172.99,172,171.99,171.99,252498
2014-09-15,172.99,172,171.99,172,390761
2014-09-16,174.5,172,172,172,410503
2014-09-17,172,172,171,171,563996
2014-09-18,176.9,176.88,173.12,176.88,171352
2014-09-19,175,175,175,175,511302
2014-09-22,177,175,175,175,68734
2014-09-23,180,173.99,173.99,173.99,74100
2014-09-24,177,180,175.99,180,1125663
2014-09-25,184.99,183,175.83,183,752756
2014-09-26,184.99,190,180,190,1012721
2014-09-29,181,199.5,181,199.5,1249589
2014-09-30,206,214.98,195.99,214.98,688553
2014-10-02,205.5,205.5,204.24,204.24,257371
2014-10-03,195.7,195.7,195.7,195.7,87664
2014-10-08,185.92,186.97,186.97,186.97,110726
2014-10-09,185.2,186.5,185.2,186.5,322013
2014-10-10,190,188,188,188,88274
2014-10-13,185.5,182,181.02,182,170572
2014-10-14,182,182.02,182,182,293860
2014-10-15,182.01,182.01,182,182,90321
2014-10-16,188.98,185,182,182,197291
2014-10-17,180,180,180,180,103667
2014-10-20,188,179.63,178.6,178.65,796786
2014-10-21,180,178,178,178,471679
2014-10-22,184,192.9,184,192.9,104802
2014-10-23,185,185,184,184,145909
2014-10-24,180,182,180,182,3770765
2014-10-27,184,176.5,176.41,176.5,878356
2014-10-28,180.9,173.7,171.86,171.86,377425
2014-10-29,179,170.05,170.05,170.05,128295
2014-10-30,178.54,171,170,170,142064
2014-10-31,161.5,161.55,161.5,161.5,703391
2014-11-03,169.57,162,161.2,161.5,495633
2014-11-04,169.57,161.7,161.1,161.1,240430
2014-11-05,168,161.11,161,161.11,205565
2014-11-06,164.99,161.01,156.75,161,956497
2014-11-07,169.05,160.6,160.6,160.6,215530
2014-11-10,152.57,160.19,152.57,160.19,529241
2014-11-11,165,165,162,165,434546
2014-11-12,172.18,163.68,163.68,163.68,91291
2014-11-13,163.68,171.8,160,160.01,318125
2014-11-14,168.01,161.25,159.98,160,467914
2014-11-17,166,160.2,160.2,160.2,71061
2014-11-18,162,161,160.19,160.19,601666
2014-11-19,160.25,160.25,160.25,160.25,84202
2014-11-20,160.02,160.05,160,160,278498
2014-11-21,160,160,160,160,37704
2014-11-24,156,157.36,156,157.36,112374
2014-11-25,158,158,158,158,363158
2014-11-26,160,160,158,158,2855871
2014-11-27,158,158,157.5,158,460369
2014-11-28,158,158,157,158,249467
2014-12-01,157.99,157.99,151.01,151.01,321096
2014-12-02,150,150,150,150,248567
2014-12-03,149,149,149,149,262975
2014-12-04,148.09,149.05,148.09,149.05,184277
2014-12-05,149.2,149.2,149.06,149.06,200450
2014-12-08,149.98,149.99,145,145,360037
2014-12-09,150,150,143,143,180968
2014-12-10,136.23,136.23,135.85,135.85,211727
2014-12-11,130.04,130.04,129.06,129.06,515642
2014-12-12,129.06,129.06,122.61,122.61,641169
2014-12-15,118,118,117,117,682737
2014-12-16,119.95,119.95,117,117.07,737489
2014-12-17,117.09,115,115,115,115979
2014-12-18,115,120.75,117,119.01,235770
2014-12-19,124.96,124.96,124.96,124.96,532534
2014-12-22,124.96,131.2,131.2,131.2,483038
2014-12-23,137.36,137.76,135,137.76,521389
2014-12-24,144.64,151.87,143.05,151.87,566294
2014-12-29,147.05,159.46,147,159.45,387903
2014-12-30,167.4,170,159.03,170,697900
2014-12-31,177,177,168.15,168.15,662319
2015-01-05,174,165.3,165.3,165.3,481240
2015-01-06,157.04,157.04,157.04,157.04,201118
2015-01-07,149.19,141.74,141.74,141.74,467478
