,Open,High,Low,Close,Volume
2014-04-24,1.56,1.56,1.56,1.56,171861
2014-04-25,1.56,1.56,1.56,1.56,54886
2014-04-28,1.49,1.49,1.49,1.49,247480
2014-04-29,1.56,1.56,1.56,1.56,308224
2014-04-30,1.56,1.56,1.56,1.56,7629
2014-05-02,1.63,1.63,1.6,1.6,230571
2014-05-05,1.5,1.5,1.5,1.5,196814
2014-05-06,1.57,1.57,1.57,1.57,181081
2014-05-07,1.57,1.57,1.57,1.57,258262
2014-05-08,1.5,1.61,1.5,1.6,375299
2014-05-09,1.6,1.6,1.6,1.6,27739
2014-05-12,1.52,1.52,1.52,1.52,235302
2014-05-13,1.52,1.52,1.52,1.52,43600
2014-05-14,1.52,1.52,1.52,1.52,72666
2014-05-15,1.52,1.52,1.52,1.52,88360
2014-05-16,1.52,1.52,1.52,1.52,3306
2014-05-19,1.52,1.52,1.52,1.52,19740
2014-05-20,1.52,1.52,1.52,1.52,41180
2014-05-21,1.52,1.52,1.52,1.52,40
2014-05-22,1.52,1.52,1.52,1.52,60600
2014-05-23,1.45,1.45,1.45,1.45,60000
2014-05-26,1.45,1.45,1.45,1.45,93445
2014-05-27,1.38,1.38,1.38,1.38,121649
2014-05-28,1.32,1.35,1.32,1.35,478009
2014-05-30,1.41,1.41,1.41,1.41,115000
2014-06-02,1.41,1.41,1.41,1.41,29580
2014-06-03,1.4,1.4,1.4,1.4,317857
2014-06-04,1.4,1.4,1.4,1.4,66548
2014-06-05,1.4,1.4,1.4,1.4,16000
2014-06-06,1.4,1.4,1.4,1.4,123688
2014-06-09,1.4,1.4,1.4,1.4,113991
2014-06-10,1.38,1.38,1.38,1.38,174405
2014-06-11,1.38,1.38,1.38,1.38,15705
2014-06-12,1.38,1.38,1.38,1.38,16406
2014-06-13,1.38,1.38,1.38,1.38,8208
2014-06-16,1.32,1.32,1.32,1.32,200235
2014-06-17,1.32,1.32,1.32,1.32,131000
2014-06-18,1.38,1.38,1.38,1.38,55298
2014-06-19,1.38,1.38,1.38,1.38,2451
2014-06-20,1.38,1.38,1.38,1.38,48829
2014-06-23,1.38,1.38,1.38,1.38,16496
2014-06-24,1.38,1.38,1.38,1.38,0
2014-06-25,1.38,1.44,1.38,1.44,249940
2014-06-26,1.44,1.44,1.44,1.44,110288
2014-06-27,1.44,1.44,1.44,1.44,101820
2014-06-30,1.39,1.39,1.37,1.37,256007
2014-07-01,1.31,1.31,1.31,1.31,230610
2014-07-02,1.31,1.31,1.31,1.31,54200
2014-07-03,1.31,1.31,1.31,1.31,23568
2014-07-04,1.31,1.31,1.31,1.31,12468
2014-07-07,1.31,1.31,1.31,1.31,97100
2014-07-08,1.25,1.25,1.25,1.25,262125
2014-07-09,1.3,1.31,1.3,1.31,319593
2014-07-10,1.26,1.33,1.26,1.33,188874
2014-07-11,1.32,1.39,1.32,1.39,152542
2014-07-14,1.39,1.39,1.39,1.39,13444
2014-07-15,1.33,1.33,1.33,1.33,167003
2014-07-16,1.33,1.33,1.33,1.33,97298
2014-07-17,1.33,1.33,1.33,1.33,37540
2014-07-18,1.39,1.39,1.39,1.39,203719
2014-07-21,1.39,1.39,1.39,1.39,64967
