,Open,High,Low,Close,Volume
2013-05-20,24.01,24.01,24.01,24.01,313597
2013-05-21,24.9,24.9,24.55,24.55,410503
2013-05-22,25,27,25,27,2198029
2013-05-23,29.7,29.7,27,27,2862760
2013-05-24,28,28,27.5,27.5,578761
2013-05-27,27.5,27.75,27.5,27.75,346139
2013-05-28,27.83,27.83,25.25,26.26,4021047
2013-05-30,27.85,27.85,27.85,27.85,363025
2013-05-31,27.01,27.01,27,27,872267
2013-06-03,27,27,27,27,346635
2013-06-04,26.58,26.58,26.58,26.58,1278685
2013-06-05,27,27.75,27,27,1748797
2013-06-06,27,27.7,26.95,26.95,1477737
2013-06-07,27,27.02,26.81,27,1253677
2013-06-10,27,28.5,27,28.5,1712028
2013-06-11,28.5,29.98,28.5,29.98,1735690
2013-06-12,29.98,30,28.5,28.5,6723577
2013-06-13,27,27,26,27,1877969
2013-06-14,26,26,26,26,1003823
2013-06-17,25.5,25.5,25.5,25.5,851191
2013-06-18,25.5,25.5,25.5,25.5,229942
2013-06-19,26,26.5,26,26.5,395375
2013-06-20,26.5,26.5,26.5,26.5,189225
2013-06-21,24.9,24.9,23.85,23.85,1675556
2013-06-24,22.7,22.7,21.5,21.5,1560513
2013-06-25,21.5,21.5,20.05,21.5,4400813
2013-06-26,22,22.7,22,22.7,590681
2013-06-27,24,24,22.7,22.8,3524563
2013-06-28,23.16,24.35,23.16,24.35,593763
2013-07-01,24.35,24.35,24.35,24.35,160684
2013-07-02,24.3,24.3,24.3,24.3,685384
2013-07-03,25.5,26.5,25.5,26.5,999260
2013-07-04,26.5,26.5,26.5,26.5,435350
2013-07-05,26.35,26.5,25.8,25.8,1265202
2013-07-08,25.8,25.8,25.8,25.8,259576
2013-07-09,25.38,25.38,25.2,25.2,3451077
2013-07-10,25.25,25.95,25.25,25.56,559327
2013-07-11,25.99,26.1,25.99,26.1,611586
2013-07-12,27.74,27.74,27,27,1883343
2013-07-15,27,27.08,27,27,1510343
2013-07-16,27,27,26.02,27,2419634
2013-07-17,27,27.09,26.42,27.09,1146712
2013-07-18,26.52,26.65,26.52,26.65,662062
2013-07-19,26.65,26.65,26.65,26.65,281795
2013-07-22,26.5,26.5,25.5,25.5,593225
2013-07-23,25.7,25.7,25.7,25.7,1693547
2013-07-24,25.39,25.66,25.39,25.66,858000
2013-07-25,25,25,25,25,551385
2013-07-26,25,25,25,25,319137
2013-07-29,25,25,25,25,265379
2013-07-30,26,26.2,26,26.2,2721662
2013-07-31,26.2,26.5,24,25.5,25374809
2013-08-01,25,25.8,25,25.8,27431016
2013-08-02,25.5,25.5,25.5,25.5,12229628
2013-08-05,24.86,25,24.5,25,1045050
2013-08-06,25,25,25,25,851178
2013-08-07,24.9,24.9,24.49,24.49,608495
2013-08-12,24.03,24.03,23.78,23.78,606193
2013-08-13,24.97,25.45,23.01,23.01,797317
2013-08-14,23.07,23.07,23.07,23.07,265137
2013-08-15,23.07,23.07,23.07,23.07,225868
2013-08-16,22,22,22,22,250093
2013-08-19,22,22,22,22,1841686
2013-08-20,22,22,22,22,174565
2013-08-21,21.26,21.26,21.26,21.26,311534
2013-08-22,20.66,20.66,20.66,20.66,390684
2013-08-23,21.05,21.05,21.05,21.05,379029
2013-08-26,21.05,21.05,21,21,753596
2013-08-27,21,21.5,21,21,1044687
2013-08-28,21.6,21.6,21.6,21.6,347242
2013-08-29,21.6,21.6,21.6,21.6,510179
2013-08-30,21.01,21.01,21,21,556086
2013-09-02,20,20,20,20,356178
2013-09-03,20.5,20.5,20.26,20.26,391141
2013-09-04,20.3,20.3,20.3,20.3,222212
2013-09-05,21,21,21,21,266459
2013-09-06,21,21,21,21,55266
2013-09-09,21,21,21,21,284203
2013-09-10,21,21,21,21,185390
2013-09-11,21,21,21,21,335424
2013-09-12,21,21,21,21,603379
2013-09-13,21,21,21,21,325829
2013-09-16,21,21,21,21,474552
2013-09-17,21,21,21,21,400639
2013-09-18,21,21,21,21,124714
2013-09-19,19.95,19.99,19.95,19.99,623388
2013-09-20,19.99,19.99,19.99,19.99,265440
2013-09-23,20.05,20.05,20,20,872240
2013-09-24,20,20,20,20,173712
2013-09-25,19.01,19.01,19,19,485704
2013-09-26,19.1,19.1,19.1,19.1,214338
2013-09-27,20,20.9,20,20.9,408816
2013-09-30,20.9,20.9,20.9,20.9,125849
2013-10-02,20.9,20.9,20.9,20.9,166881
2013-10-03,20.9,20.9,20.9,20.9,228007
2013-10-04,20.2,20.2,20,20,759024
2013-10-07,20.55,20.55,20.55,20.55,200985
2013-10-08,20.05,20.11,20.05,20.1,438830
2013-10-09,20.6,20.97,20.6,20.97,927028
2013-10-10,20.35,22,20.35,22,704582
2013-10-11,22,22.6,22,22.6,966407
2013-10-14,22,23,21.9,23,709819
2013-10-16,23,23,23,23,0
2013-10-17,22,22,22,22,292243
2013-10-18,23,23,23,23,2583101
2013-10-21,23,23,23,23,165868
2013-10-22,22.55,22.55,22.55,22.55,362046
2013-10-23,23,22.9,22.9,22.9,404081
2013-10-24,22.07,22.07,22.04,22.04,364677
2013-10-25,21.12,21.17,21.12,21.17,207308
2013-10-28,21.85,21.5,21.5,21.5,353359
2013-10-29,21.6,21.82,21.6,21.82,639616
2013-10-30,21.9,21.9,21.9,21.9,363269
2013-10-31,21.9,21.9,21.9,21.9,93223
2013-11-01,21.9,21.9,21.9,21.9,146712
2013-11-04,22,22,22,22,382456
2013-11-05,22.5,23,22.5,23,667540
2013-11-06,23.2,23.2,23,23,2176010
2013-11-07,23,23,23,23,200416
2013-11-08,23.99,23.99,23,23,125152
2013-11-11,23,23,23,23,370321
