,Open,High,Low,Close,Volume
2014-03-05,125.98,125.98,125.98,125.98,60322
2014-03-06,125.98,125.98,125.98,125.98,8222
2014-03-07,125.98,125.98,125.98,125.98,6377
2014-03-10,125.98,125.98,125.98,125.98,8679
2014-03-11,124.5,124.5,123,123,56294
2014-03-12,122,122,122,122,33454
2014-03-13,120.9,120.9,120.9,120.9,38824
2014-03-14,120.9,120.9,120.9,120.9,18837
2014-03-17,120.9,120.9,120.9,120.9,33984
2014-03-18,120,120.45,117,117,166011
2014-03-19,112.54,121,112.54,121,173964
2014-03-20,115.6,124.86,115.6,124.86,213309
2014-03-21,124.86,124.86,124.86,124.86,47385
2014-03-24,123,123,123,123,125522
2014-03-25,123,123,123,123,32176
2014-03-26,122.5,122.5,118.01,118.01,89493
2014-03-27,118.01,118.01,118.01,118.01,4472
2014-03-28,122,122,122,122,58243
2014-03-31,123,125,123,125,98602
2014-04-01,125,125,125,125,7295
2014-04-02,125,125,125,125,37533
2014-04-03,125,125,125,125,11233
2014-04-04,125,125,125,125,2335
2014-04-07,125.01,125.01,125.01,125.01,51535
2014-04-08,125.01,125.01,125.01,125.01,35393
2014-04-09,124.99,125,124.99,125,56611
2014-04-10,120.05,120.05,120.05,120.05,36576
2014-04-11,123.99,123.99,123.99,123.99,39871
2014-04-14,122,122,122,122,60822
2014-04-15,120.22,120.5,120.22,120.5,64566
2014-04-16,121.5,122,121.5,122,47272
2014-04-17,123,123,123,123,50636
2014-04-22,123,123,123,123,25096
2014-04-23,123,123,123,123,25939
2014-04-24,123,125,122.1,122.1,109308
2014-04-25,122.1,122.1,122.1,122.1,16755
2014-04-28,122.1,122.1,122.1,122.1,14995
2014-04-29,116.1,116.1,116.1,116.1,51482
2014-04-30,118.22,118.22,118.22,118.22,53522
2014-05-02,115,115,115,115,61315
2014-05-05,115,115,115,115,45819
2014-05-06,115,115,115,115,12146
2014-05-07,118.01,123.5,121.9,123.5,95778
2014-05-08,124,129.4,124,129.4,156183
2014-05-09,134.87,135.87,129.4,135.87,362240
2014-05-12,131,131,131,131,74446
2014-05-13,131,131,131,131,60130
2014-05-14,125.55,125.55,125.55,125.55,91319
2014-05-15,121.5,121.5,120.8,120.8,183783
2014-05-16,120.4,120.4,119.06,119.06,132124
2014-05-19,119.06,119.06,119.06,119.06,34060
2014-05-20,120,120.03,120.03,120.03,50051
2014-05-21,120.03,120.03,120.03,120.03,31632
2014-05-22,124.9,124.9,124.9,124.9,51470
2014-05-23,130,130,130,130,84468
2014-05-26,130,130,129,129,67063
2014-05-27,129,129,129,129,30222
2014-05-28,127.9,127.9,127.9,127.9,26325
2014-05-30,130,130,125,129.98,674286
2014-06-02,129.98,129.98,129.98,129.98,32511
2014-06-03,129.98,129.98,125,125,360067
2014-06-04,125,126,125,126,87609
2014-06-05,126,126,126,126,37350
2014-06-06,126,126,126,126,11225
2014-06-09,126,126,126,126,27228
2014-06-10,126,126,126,126,25441
2014-06-11,129,131.05,129,131.05,361139
2014-06-12,131.2,131.2,131.06,131.06,90134
2014-06-13,131.06,131.06,131.06,131.06,15607
2014-06-16,133,133,132,132,130791
2014-06-17,132,132,132,132,11650
2014-06-18,132,132,125.4,129,97833
2014-06-19,129,129,129,129,47411
2014-06-20,129,129,129,129,25205
2014-06-23,130,130,130,130,85195
2014-06-24,135,135,130.12,130.12,95452
2014-06-25,135.99,135.99,131.55,131.55,98221
2014-06-26,131.13,131.13,131,131,110157
2014-06-27,131,131,131,131,42381
2014-06-30,134.05,137.55,134.03,137.55,118335
2014-07-01,137,137,137,137,27566
2014-07-02,137.31,137.31,137.31,137.31,60955
2014-07-03,135.06,135.06,135.06,135.06,72418
2014-07-04,135.06,135.06,135.06,135.06,47969
2014-07-07,135.06,135.06,135.06,135.06,35333
2014-07-08,133,134,133,133.02,112917
2014-07-09,133.02,133.02,133.02,133.02,17528
2014-07-10,133.02,133.02,133.02,133.02,18495
2014-07-11,135,135,135,135,41851
2014-07-14,135,135,135,135,11157
2014-07-15,137,140.15,137,140.15,88826
2014-07-16,147.15,147.15,147.15,147.15,56273
2014-07-17,154.5,154.5,154.5,154.5,129050
2014-07-18,162.22,162.22,162.22,162.22,164573
2014-07-21,170,170.33,163.03,170.33,495922
