,Open,High,Low,Close,Volume
2014-02-10,12,11.89,11.89,11.89,525034
2014-02-11,11.71,11.89,11.6,11.83,4103020
2014-02-12,11.6,11.65,11.5,11.6,2860232
2014-02-13,11.8,11.52,11.24,11.4,2720011
2014-02-14,11.7,11.15,11.12,11.13,1883970
2014-02-17,11.5,11.35,11,11.1,4193144
2014-02-18,11.4,11.47,11.3,11.4,2758171
2014-02-19,11.55,11.48,11.36,11.47,2496406
2014-02-20,11.5,11.39,10.93,10.93,2078054
2014-02-21,10.76,10.8,10.74,10.74,874918
2014-02-24,11.27,11.59,10.71,11.59,978233
2014-02-25,11.08,11.63,11.2,11.5,2479306
2014-02-26,11.31,11.75,11.53,11.65,568645
2014-02-27,12,11.49,11.41,11.41,833457
2014-02-28,11.85,11.3,11.28,11.3,627726
2014-03-03,11.5,11.5,11.19,11.2,3289513
2014-03-04,11.48,11.2,11.1,11.1,2936297
2014-03-05,11.47,11,11,11,1586558
2014-03-06,11.48,11,10.91,10.91,2876107
2014-03-07,11,11,10.9,10.9,759972
2014-03-10,11.2,11,10.99,11,1169818
2014-03-11,11,11,10.88,10.88,1565157
2014-03-12,11.01,10.85,10.65,10.65,859708
2014-03-13,11,10.6,10.45,10.45,3274752
2014-03-14,9.93,9.93,9.44,9.44,5588268
2014-03-17,9.2,9.2,9.05,9.05,902964
2014-03-18,9.1,9.1,8.67,8.9,2592401
2014-03-19,9.2,8.91,8.76,8.77,2868823
2014-03-20,9.19,8.8,8.74,8.8,8336249
2014-03-21,9.23,9,8.8,8.81,6020789
2014-03-24,9.25,9.68,8.96,9.68,3244369
2014-03-25,9.9,10.16,9.61,9.8,4479620
2014-03-26,9.8,9.79,9.6,9.72,2028716
2014-03-27,10.18,9.8,9.68,9.8,731828
2014-03-28,10.09,9.89,9.59,9.7,1224762
2014-03-31,10,10.1,9.22,9.9,3318835
2014-04-01,9.65,9.85,9.65,9.85,822012
2014-04-02,9.94,9.94,9.94,9.94,593674
2014-04-03,9.7,9.7,9.7,9.7,408978
2014-04-04,9.67,9.7,9.6,9.6,1778820
2014-04-07,9.5,9.25,9.03,9.03,1696714
2014-04-08,9.16,9.21,9.15,9.2,2801945
2014-04-09,9.6,9.89,9.45,9.89,1317010
2014-04-10,9.97,9.97,9.77,9.85,1131777
2014-04-11,9.51,9.85,9.8,9.85,952001
2014-04-14,9.96,10,9.62,9.99,2251483
2014-04-15,9.69,9.75,9.68,9.75,924057
2014-04-16,9.66,9.69,9.63,9.63,955662
2014-04-17,9.61,9.69,9.6,9.6,737153
2014-04-22,9.63,9.65,9.6,9.61,1281015
2014-04-23,9.6,9.63,9.51,9.55,1850269
2014-04-24,9.5,9.5,9.26,9.26,5323158
2014-04-25,9.6,9.4,9.24,9.35,5090077
2014-04-28,9.5,9.5,9.26,9.5,976848
2014-04-29,9.25,9.5,9.3,9.5,1783859
2014-04-30,9.48,9.94,9.48,9.9,4712212
2014-05-02,9.74,9.38,9.26,9.26,2365902
2014-05-05,9.2,9.3,9.16,9.16,1628671
2014-05-06,9.2,9.3,8.83,9.3,3207192
2014-05-07,9.12,9.2,9.11,9.2,838257
2014-05-08,9.12,9.3,9.12,9.3,1984902
2014-05-09,9.44,9.25,9.2,9.2,935695
2014-05-12,9.2,9.3,9.2,9.3,774170
2014-05-13,9.2,9.29,9.16,9.16,2272625
2014-05-14,9.16,9.16,9.16,9.16,289354
2014-05-15,9.25,9.25,9.17,9.17,925234
2014-05-16,9.2,9.23,9.2,9.21,2942121
2014-05-19,9.26,9.26,9.2,9.2,1344242
2014-05-20,9.34,9.35,9.31,9.31,593635
2014-05-21,9.31,9.49,9.31,9.49,782970
2014-05-22,9.59,9.62,9.49,9.51,1383220
2014-05-23,9.97,9.85,9.55,9.85,1992503
2014-05-26,9.8,9.8,9.72,9.72,704358
2014-05-27,9.8,9.8,9.5,9.5,1380305
2014-05-28,9.9,9.82,9.8,9.8,1099317
2014-05-30,9.99,10,9.71,9.99,3628886
2014-06-02,10.25,9.78,9.74,9.75,1984980
2014-06-03,10,9.9,9.5,9.69,2688533
2014-06-04,9.77,9.75,9.75,9.75,498172
2014-06-05,9.83,9.5,9.4,9.4,1752019
2014-06-06,9.6,9.6,9.45,9.55,947273
2014-06-09,9.88,9.79,9.46,9.75,5296287
2014-06-10,9.89,10.21,9.48,9.64,4900456
2014-06-11,9.7,9.75,9.5,9.6,2326103
2014-06-12,9.71,9.75,9.54,9.54,1520816
2014-06-13,9.51,9.73,9.5,9.5,5635665
2014-06-16,9.54,9.75,9.51,9.58,3993721
2014-06-17,9.52,9.54,9.5,9.54,2306590
2014-06-18,9.55,9.6,9.5,9.6,1619190
2014-06-19,9.6,9.6,9.5,9.5,1018120
2014-06-20,9.52,9.6,9.5,9.6,3117155
2014-06-23,9.75,9.57,9.46,9.49,1036334
2014-06-24,9.42,9.77,9.28,9.3,2903926
2014-06-25,9.3,9.5,9.3,9.42,2351633
2014-06-26,9.4,9.49,9.4,9.4,3943072
2014-06-27,9.47,9.47,9.4,9.4,2743538
2014-06-30,9.41,9.49,9.4,9.49,689284
2014-07-01,9.4,9.5,9.4,9.5,1771372
2014-07-02,9.5,9.6,9.49,9.5,1856114
2014-07-03,9.42,9.42,9.4,9.4,896682
2014-07-04,9.3,9.48,9.3,9.3,2518292
2014-07-07,9.28,9.3,9.03,9.03,8564870
2014-07-08,9.1,9.3,9.06,9.2,2903281
2014-07-09,9.11,9.11,9.11,9.11,283772
2014-07-10,9.11,9.11,9.11,9.11,431970
2014-07-11,9.08,9.2,9.08,9.1,1539573
2014-07-14,9.1,9.35,9.1,9.35,2052002
2014-07-15,9.43,9.38,9.1,9.36,3269018
2014-07-16,9.38,9.3,9.05,9.05,1070859
2014-07-17,9.3,9.39,9.08,9.08,1387502
2014-07-18,9.44,9.34,9.3,9.3,1631837
2014-07-21,9.13,9.29,9.13,9.25,2243899
2014-07-22,9.21,9.21,9.11,9.2,2571397
2014-07-23,9.2,9.2,9.19,9.19,781299
2014-07-25,9.16,9.39,9.1,9.2,2498279
2014-07-30,9.3,9.2,9.13,9.2,974741
2014-07-31,9.15,9.2,9,9.2,910727
2014-08-01,9.2,9,9,9,303625
2014-08-04,9,9.1,8.8,9.1,1499614
2014-08-05,9,9,8.77,9,4629757
2014-08-06,9,9,8.97,8.97,1861199
2014-08-07,9.05,9.05,8.99,9,2240610
2014-08-08,9,9.01,8.98,8.98,1588435
2014-08-11,9,9,8.88,9,3085561
2014-08-12,9,9,8.95,8.95,2930693
2014-08-13,9,9,8.98,8.99,3380485
2014-08-14,8.91,9,8.89,9,4001098
2014-08-15,8.99,9,8.94,8.94,2222948
2014-08-18,8.88,8.9,8.88,8.9,620751
2014-08-19,8.85,8.9,8.85,8.88,6124091
2014-08-20,8.81,8.85,8.8,8.81,5188392
2014-08-21,8.72,8.8,8.68,8.68,3121560
2014-08-22,8.69,8.72,8.61,8.7,3648350
2014-08-25,8.7,8.85,8.7,8.85,968920
2014-08-26,8.59,8.7,8.44,8.7,1141530
2014-08-27,8.64,8.7,8.63,8.63,634042
2014-08-28,8.65,8.65,8.63,8.63,1376615
2014-08-29,8.7,8.77,8.68,8.74,1656528
2014-09-01,8.74,8.8,8.74,8.75,1479109
2014-09-02,8.74,8.75,8.5,8.5,1501513
2014-09-03,8.55,8.55,8.32,8.32,1489306
2014-09-04,8.32,8.32,8.02,8.15,2872558
2014-09-05,8.55,8.19,8.13,8.15,4182636
2014-09-08,8.28,8.36,8.28,8.36,199498
