,Open,High,Low,Close,Volume
2011-02-07,28,28,27.8,28,614762
2011-02-08,27.5,27.5,27.5,27.5,360936
2011-02-09,27.5,27.8,27.5,27.8,532270
2011-02-10,27.8,27.8,27.8,27.8,196283
2011-02-11,28,28,28,28,245275
2011-02-14,28,28,27.9,28,555686
2011-02-16,28,28,28,28,393404
2011-02-17,28,28,28,28,153517
2011-02-18,28,28,28,28,130562
2011-02-21,27.5,27.5,27.5,27.5,261857
2011-02-22,27.12,27.12,27.12,27.12,164674
2011-02-23,27.12,27.12,27.12,27.12,230217
2011-02-24,28.47,28.47,27.2,28.47,2099201
2011-02-25,28.6,28.96,28.6,28.9,1099211
2011-02-28,28.2,28.9,28.1,28.9,1789713
2011-03-01,28.98,29,28.9,28.9,1037959
2011-03-02,29,29,29,29,1130560
2011-03-03,28.9,29,28.9,28.99,708156
2011-03-04,28.99,28.99,28.99,28.99,152022
2011-03-07,28,28,27.6,27.6,439491
2011-03-08,27.6,27.6,27.6,27.6,160013
2011-03-09,27.6,27.6,27.6,27.6,117277
2011-03-10,27.18,27.2,27.18,27.2,379169
2011-03-11,27.25,27.5,27.25,27.5,617751
2011-03-14,27.2,27.2,27.15,27.15,691602
2011-03-15,27.15,27.15,27.15,27.15,196593
2011-03-16,27.15,27.15,27.15,27.15,153972
2011-03-17,26.2,26.2,25.99,25.99,462031
2011-03-18,25,25,25,25,276315
2011-03-21,25,25,25,25,88807
2011-03-22,26.25,26.25,26.25,26.25,535562
2011-03-23,26.32,26.32,26.32,26.32,271114
2011-03-24,26.32,26.32,26.32,26.32,130911
2011-03-25,25.06,25.06,25.06,25.06,173032
2011-03-28,25.06,25.06,25.06,25.06,44321
2011-03-29,24.89,24.89,24.89,24.89,722645
2011-03-30,24.89,24.89,23.8,24.34,1582833
2011-03-31,24.3,24.3,23.13,23.13,595440
2011-04-01,22,22.39,22,22,415813
2011-04-04,20.9,20.9,20.9,20.9,454270
2011-04-05,20.1,20.1,20,20,612650
2011-04-06,20,20.98,20,20.98,340726
2011-04-07,20.98,20.98,20.98,20.98,208224
2011-04-08,20.5,21,20.5,21,1343376
2011-04-11,20.3,20.3,19.97,19.97,678986
2011-04-12,20.5,20.5,20.4,20.4,375189
2011-04-13,20.4,20.4,20.4,20.4,205293
2011-04-14,20.4,20.4,20.4,20.4,187248
2011-04-15,20.9,21,20.9,21,1584940
2011-04-18,21,22.04,21,22,3435043
2011-04-19,22,22,21.65,21.65,1045635
2011-04-20,21,21.63,21,21,663277
2011-04-21,21,21.97,21,21.97,10169952
2011-04-27,21.97,23.06,21.97,22.5,16466782
2011-04-28,22.05,23.06,22,22.5,5001125
2011-04-29,22.01,22.2,22.01,22.2,343494
2011-05-03,21.8,21.8,21.8,21.8,469723
2011-05-04,21.75,22.49,21.75,22,2302007
2011-05-05,22,22,22,22,623332
2011-05-06,22,22,22,22,488452
2011-05-09,22,22,22,22,869277
2011-05-10,22,22,22,22,308258
2011-05-11,22,22,21.99,22,830807
2011-05-12,21.6,21.6,21.5,21.6,890964
2011-05-13,22,22,22,22,1052082
2011-05-16,21.99,21.99,21.99,21.99,277765
2011-05-17,21.99,21.99,21.5,21.5,437513
2011-05-18,21.7,21.75,21.5,21.75,752794
2011-05-19,21.75,21.75,21.48,21.48,724314
2011-05-20,21.5,21.5,21.5,21.5,358519
