,Open,High,Low,Close,Volume
2010-11-26,36.63,36.63,36.63,36.63,12394
2010-11-29,34.8,34.8,34.8,34.8,72777
2010-11-30,34.8,34.8,34.8,34.8,23977
2010-12-01,34.8,34.8,34.8,34.8,6750
2010-12-02,34.8,34.8,34.8,34.8,15968
2010-12-03,33.06,33.06,33.06,33.06,327457
2010-12-06,33.06,33.06,33.06,33.06,115306
2010-12-07,33.06,33.06,33.06,33.06,48287
2010-12-08,33.06,33.06,33.06,33.06,43271
2010-12-09,33.06,33.06,33.06,33.06,25757
2010-12-10,33.06,33.06,33.06,33.06,4823
2010-12-13,34.71,34.71,34.71,34.71,87441
2010-12-14,34.71,34.71,34.71,34.71,64019
2010-12-15,34.71,34.71,34.71,34.71,28650
2010-12-16,34.71,34.71,34.71,34.71,64593
2010-12-17,34.71,34.71,34.71,34.71,28441
2010-12-20,34.71,34.71,34.71,34.71,30586
2010-12-21,34.71,34.71,34.71,34.71,35233
2010-12-22,34.71,34.71,34.71,34.71,3035
2010-12-23,34.71,34.71,34.71,34.71,24911
2010-12-24,36.44,36.44,36.44,36.44,70376
2010-12-29,36.44,36.44,36.44,36.44,6870
2010-12-30,36.44,36.44,36.44,36.44,29288
2010-12-31,36.44,36.44,36.44,36.44,2245
2011-01-04,36.44,36.44,36.44,36.44,12773
2011-01-05,38.26,38.26,38.26,38.26,55228
2011-01-06,40.14,40.14,40.14,40.14,76535
2011-01-07,40.14,40.14,40.14,40.14,6972
2011-01-10,40.14,40.14,40.14,40.14,13295
2011-01-11,40.14,40.14,40.14,40.14,7219
2011-01-12,40.14,40.14,40.14,40.14,71887
2011-01-13,40.14,40.14,40.14,40.14,9258
2011-01-14,40.14,40.14,40.14,40.14,32303
2011-01-17,40.14,40.14,40.14,40.14,41577
2011-01-18,40.14,40.14,40.14,40.14,49488
2011-01-19,40.14,40.14,40.14,40.14,18670
2011-01-20,40.14,40.14,40.14,40.14,14033
2011-01-21,40.14,40.14,40.14,40.14,13337
2011-01-24,40.14,40.14,40.14,40.14,26464
2011-01-25,40.14,40.14,40.14,40.14,76633
2011-01-26,40.14,40.14,40.14,40.14,29411
2011-01-27,40.14,40.14,40.14,40.14,10994
2011-01-28,40.14,40.14,40.14,40.14,6808
2011-01-31,40.14,40.14,40.14,40.14,8799
2011-02-01,40.14,40.14,40.14,40.14,40019
2011-02-02,40.14,40.14,40.14,40.14,108770
2011-02-03,40.14,40.14,40.14,40.14,16058
2011-02-04,40.14,40.14,40.14,40.14,13400
2011-02-07,40.14,40.14,40.14,40.14,8950
2011-02-08,40.14,40.14,40.14,40.14,1051
2011-02-09,40.14,40.14,40.14,40.14,27565
2011-02-10,40.14,40.14,40.14,40.14,137415
2011-02-11,40.14,40.14,40.14,40.14,25745
2011-02-14,40.14,40.14,40.14,40.14,42090
2011-02-16,38.14,38.14,38.14,38.14,114220
2011-02-17,38.14,38.14,38.14,38.14,70685
2011-02-18,38.14,38.14,38.14,38.14,7766
2011-02-21,38.14,38.14,38.14,38.14,13886
2011-02-22,38.14,38.14,38.14,38.14,29348
2011-02-23,38.14,38.14,38.14,38.14,27770
2011-02-24,38.14,38.14,38.14,38.14,24605
2011-02-25,38.14,38.14,38.14,38.14,50063
2011-02-28,38.14,38.14,38.14,38.14,22019
2011-03-01,38,38,38,38,192822
